"MD_EARN_WNE_P6","HIGHDEG","REGION","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","C150_4","C150_L4","UGDS","UGDS_MEN","NPT4_PUB","NPT4_PRIV","PCIP04","PCIP05","PCIP09","PCIP11","PCIP12","PCIP14","PCIP23","PCIP26","PCIP27","PCIP38","PCIP42","PCIP45","PCIP50","PCIP51","PCIP52","PCIP54","ADM_RATE","SAT_AVG"
41387,NA,"Southeast",0.6932,0.0874,0.0738,2.52,0.0029,0.0019,0.5991,NA,1030,0.3641,NA,24326,0,0,0.0242,0.0081,0,0,0.0188,0.0618,0.0054,0.0027,0.0349,0.0242,0.0349,0.457,0.0887,0.0108,0.592,1144
32202,NA,"Southeast",0.5112,0.331,0.0517,0.54,0.0098,0.0027,0.2727,NA,1121,0.5611,NA,21904,0,0,0.0207,0.0104,0,0,0.0104,0.0259,0.0052,0.0104,0.057,0.0881,0.0311,0.1347,0.1658,0.0104,0.754,973
55303,NA,"Southeast",0.3944,0.1129,0.1511,20.23,0.001,0.0025,0.6999,NA,25508,0.5028,20321,NA,0,0.0014,0,0.0878,0,0.0559,0.0554,0.0597,0.0081,0.0041,0.0638,0.1059,0.0463,0.0961,0.1955,0.0115,0.8106,1227
49076,NA,"Southeast",0.8563,0.0485,0.0382,0.65,0.0047,9e-04,0.6559,NA,1072,0.9981,NA,30321,0,0,0,0.0122,0,0,0.0528,0.126,0.0203,0.0163,0.0366,0.2805,0.0122,0,0.3008,0.0813,0.5903,1164
31352,NA,"Southeast",0.6426,0.1021,0.0736,2.1,0.006,0.003,0.5547,NA,666,0,NA,20762,0,0.0161,0.0484,0,0,0,0.0968,0.1371,0.0242,0.0081,0.1129,0.129,0.2258,0,0.0565,0.0081,0.6392,1204
52050,NA,"Southeast",0.7499,0.0482,0.0679,4.5,0.0011,0.0011,0.8391,NA,19679,0.418,21281,NA,0,0,0.0834,0.0515,0,0.0151,0.0267,0.0481,0.0135,0.004,0.0517,0.0751,0.0434,0.1883,0.1755,0.0164,0.7113,1212
33492,NA,"Southeast",0.5219,0.1076,0.056,1.28,0.005,0.0021,0.4981,NA,45370,0.4177,NA,27883,0,0,0.0176,0.0166,0,0.0054,0.0043,0.0105,0.0017,0.0986,0.1355,0.0159,0.024,0.0627,0.1814,0.0125,0.5554,1133
41005,NA,"Southeast",0.7421,0.0986,0.0551,1.09,0.0037,5e-04,0.6853,NA,4028,0.3275,19207,NA,0,0,0.0451,0.0204,0,0,0.0333,0.0526,0.0075,0,0.0687,0.073,0.0526,0.101,0.145,0.0301,0.8913,1065
34745,NA,"Southeast",0.5321,0.2428,0.0913,1.28,0.0104,8e-04,0.4711,NA,1248,0.1242,NA,16460,0,0.0072,0.0036,0,0,0,0.0217,0.0217,0.0289,0,0.0975,0.1408,0.0505,0.1661,0.2022,0.0433,0.9991,1053
46321,NA,"Southeast",0.6827,0.0753,0.0988,3.96,0.0016,9e-04,0.6553,NA,4371,0.3569,21483,NA,0,0.0043,0,0.0534,0,0,0.095,0.0843,0.016,0.0107,0.0939,0.1547,0.0502,0.0309,0.1622,0.0363,0.7175,1174
50242,NA,"Southeast",0.3464,0.1449,0.1881,8.16,0.0036,0.0027,0.5737,NA,2243,0.3647,NA,24933,0,0,0.0197,0.0932,0,0,0.0125,0.0502,0.0054,0.0036,0.0645,0.0753,0.0663,0.2957,0.2133,0.009,0.9091,1065
32746,NA,"Southeast",0.0345,0.8497,0.0371,0.54,0.0017,4e-04,0.3738,NA,4636,0.3458,15155,NA,0,0,0.0698,0.0342,0,0.0164,0.026,0.0739,0.0068,0,0.1012,0.0903,0.0424,0.1259,0.1094,0.0109,0.8969,954
42015,NA,"Southeast",0.4359,0.3159,0.0888,4.68,0.0027,0.003,0.5159,NA,19194,0.4441,15680,NA,0,0.0025,0,0.0206,0,0.0792,0.0771,0.054,0.0051,0.0015,0.0738,0.1114,0.0272,0.1903,0.1576,0.0117,0.8699,1093
43415,NA,"Southeast",0.7639,0.0961,0.044,1.08,0.0047,0.002,0.6569,NA,1478,0.4709,NA,26264,0,0.0125,0.0906,0.0313,0,0.0219,0.05,0.1281,0.0125,0.0156,0.0875,0.1594,0.0438,0,0.1906,0.0188,0.6711,1139
36456,NA,"Southeast",0.6422,0.1601,0.0681,3.07,0,0.0017,0.5944,NA,587,0.3646,NA,23825,0,0,0.0338,0,0,0.027,0.0676,0.1486,0.0203,0.027,0.0878,0.1419,0.0878,0,0.0676,0.0608,0.8668,1081
61214,NA,"Southeast",0.5869,0.0784,0.0824,7.15,9e-04,3e-04,0.8718,NA,3215,0.474,NA,25911,0,0.0109,0.012,0.0348,0,0,0.0261,0.1066,0.0098,0.0065,0.049,0.1273,0.0239,0.0163,0.3754,0.0131,0.3017,1401
42057,NA,"Southeast",0.8122,0.053,0.053,1.11,0.002,5e-04,0.6703,NA,1981,0.423,NA,26256,0,0,0.0789,0.0088,0,0,0.0548,0.0877,0.011,0.0197,0.0833,0.1294,0.0395,0.0219,0.1754,0.0592,0.7249,1154
44672,NA,"Southeast",0.5945,0.1024,0.0643,3.17,0.0074,0.002,0.5777,NA,2022,0.4045,NA,29001,0,0,0.0195,0,0,0,0.0117,0.1309,0.002,0.0039,0.0645,0.0156,0.1348,0.3086,0.123,0.0039,0.7029,1103
31660,NA,"Southeast",0.7107,0.0302,0.0229,0.52,0.001,0.0291,0.3101,NA,961,0.4651,NA,17560,0,0,0,0.021,0,0,0.0839,0.1189,0.007,0.014,0.0559,0.014,0.1259,0,0.2168,0.042,0.6925,1137
37213,NA,"Southeast",0.722,0.0958,0.0799,1.6,0,0.0032,0.4602,NA,313,0,NA,22672,0,0,0,0,0,0.0781,0.0469,0.0781,0.0781,0.0156,0.1094,0.1094,0.0938,0,0.1094,0.0781,0.7569,1120
34346,NA,"Southeast",0.7784,0.0994,0.0126,0.76,0.0034,0,0.4823,NA,1187,0.4903,9880,NA,0,0,0,0.0404,0,0.011,0.0809,0,0.0184,0,0,0.25,0,0.0294,0.1066,0.0919,0.7742,1057
60842,NA,"Southeast",0.6527,0.0423,0.0646,9.87,0.0012,0.0011,0.8373,NA,27730,0.5698,20964,NA,0.0143,0,0.0304,0.04,0,0.2289,0.0148,0.0771,0.0257,0.0037,0.0324,0.0824,0.025,0,0.2039,0.008,0.6485,1293
42487,NA,"Southeast",0.4475,0.1965,0.1016,13.76,0.0017,0.0011,0.6708,NA,22497,0.4009,21313,NA,0,0.0152,0.0542,0.0436,0,0.0483,0.025,0.0698,0.014,0.0053,0.0911,0.0583,0.1122,0.0597,0.1405,0.0148,0.8625,1172
64712,NA,"Southeast",0.571,0.068,0.0649,14.5,0.0012,0.001,0.9431,NA,16405,0.4528,20281,NA,0.0193,0.0048,0,0.0336,0,0.125,0.0331,0.0695,0.0131,0.0126,0.0474,0.1569,0.0205,0.0376,0.0859,0.0326,0.2643,1427
60651,NA,"Southeast",0.7685,0.0641,0.0742,4.45,0.0047,0.0036,0.7792,NA,1685,0.8706,19129,NA,0,0,0,0.0515,0,0.26,0.0468,0.0913,0.0539,0,0.0679,0.2763,0,0,0,0.0679,0.513,1226
33021,NA,"Southeast",0.0045,0.2451,0.0033,0.13,0.0015,0,0.3916,NA,3986,0.426,15899,NA,0,0,0.0889,0.0164,0,0.0328,0.0082,0.0506,0.0123,0,0.0752,0.0561,0.0164,0,0.1956,0.0192,0.9109,933
29643,NA,"Southeast",0.0088,0.9355,0.015,0.27,0.0044,0,0.329,NA,1132,0.4576,NA,22076,0,0,0.0833,0.0784,0,0,0.0343,0.1324,0.0049,0.0049,0.0735,0.2304,0.0245,0,0.1667,0.0245,0.4375,884
37287,NA,"Southeast",0.53,0.2581,0.0799,1.46,0.0061,0.0069,0.5174,NA,1302,0.414,NA,24311,0,0.0134,0.0503,0,0,0,0.0537,0.0772,0.0604,0.0101,0.0604,0.1208,0.0537,0,0.1309,0.0268,0.7041,1091
66267,NA,"Southeast",0.8074,0.0269,0.0477,3.73,0,0,0.9499,NA,1822,0.5049,NA,27083,0,0,0.0426,0.0298,0,0.034,0.0404,0.1064,0.0404,0.0213,0.034,0.2404,0.0383,0,0.2702,0.034,0.2116,1444
45565,NA,"Far West",0.5084,0.04,0.1578,4.03,0.0053,0.009,0.5473,NA,10787,0.4839,15340,NA,0,0.0012,0.0322,0.0444,0.0016,0,0.0197,0.048,0.0043,0.0012,0.0688,0.0994,0.0472,0.0468,0.2465,0.0086,0.7783,1062
42800,NA,"Far West",0.6115,0.0353,0.1662,3.12,0.0099,0.0034,0.4409,NA,10379,0.4683,12150,NA,0.004,0.0048,0.0552,0.0596,0,0.0428,0.0152,0.0876,0.0028,0.0064,0.0728,0.1016,0.0276,0.0872,0.168,0.012,0.6342,991
62373,NA,"Far West",0.7157,0.0132,0.11,5.38,0.0059,0.0034,0.8583,NA,5237,0.4753,NA,33545,0,0.0036,0.0568,0.0333,0,0.1288,0.0234,0.127,0.0108,0.0108,0.0631,0.1054,0.0135,0.0649,0.273,0.0162,0.6562,1282
44037,NA,"Far West",0.6681,0.038,0.0922,4.77,0.0174,0.0152,0.5545,NA,922,0.3427,NA,26932,0,0,0.0848,0,0,0,0.0223,0.0313,0.0045,0,0.0893,0.0089,0.067,0.1964,0.2277,0.0089,0.9521,1138
49192,NA,"Far West",0.5904,0.0402,0.1161,9.86,0.0058,0.011,0.6714,NA,2739,0.3593,NA,23821,0,0.0081,0.066,0.0386,0,0.0016,0.0338,0.0757,0.0225,0.0113,0.0386,0.0886,0.0612,0.1224,0.1465,0.0225,0.7979,1172
47115,NA,"Far West",0.4969,0.0553,0.1363,9.35,0.0156,0.0506,0.6157,NA,1284,0.5156,NA,21826,0,0,0.0201,0.2982,0,0.1028,0.015,0.0576,0.0125,0.0025,0.1103,0.0251,0.0025,0.0401,0.1604,0,0.9563,1111
49228,NA,"Far West",0.5149,0.0479,0.1286,12.79,0.0021,0.008,0.6786,NA,2861,0.3317,NA,28400,0,0.0108,0.055,0.0215,0,0.0251,0.0335,0.0718,0.0108,0.0072,0.0825,0.1089,0.0825,0.1017,0.1435,0.0132,0.9008,1145
56299,NA,"Far West",0.423,0.0308,0.126,16.15,0.0028,0.0086,0.737,NA,4674,0.395,NA,34947,0,0.0055,0.0631,0.0398,0,0.074,0.0249,0.0514,0.014,0.0117,0.0499,0.0538,0.0436,0.1317,0.2471,0.0078,0.7565,1246
48130,NA,"Far West",0.588,0.0232,0.1778,5.39,0.0038,0.0038,0.5595,NA,1597,0.5022,NA,21798,0,0,0.0377,0.0174,0,0.1043,0.0145,0.0522,0.0145,0.0058,0.0464,0.0029,0.0493,0.2783,0.1768,0.0174,0.5077,1114
51093,NA,"Far West",0.6081,0.0322,0.1528,6.06,0.0063,0.0049,0.5889,NA,25675,0.4739,15768,NA,0.0058,0.0044,0.0714,0.0247,0,0.1076,0.0177,0.0621,0.008,0.0019,0.0674,0.0987,0.0112,0.073,0.2003,0.0114,0.7719,1123
55968,NA,"Far West",0.3878,0.0298,0.0836,25.36,0.0046,0.0043,0.8416,NA,30905,0.4665,12566,NA,0.0208,0.0287,0.06,0.073,0,0.1018,0.0181,0.1191,0.0262,0.0083,0.0531,0.1422,0.033,0.068,0.0904,0.0149,0.4869,1347
43620,NA,"Far West",0.707,0.0167,0.0946,6.42,0.0035,0.0021,0.6847,NA,15071,0.4313,16439,NA,0,0.0071,0.0477,0.0409,0,0.0155,0.0537,0.0469,0.0158,0.0034,0.0562,0.1189,0.0554,0.046,0.1463,0.0178,0.8766,1193
42773,NA,"Far West",0.6604,0.018,0.0754,5.88,0.0055,0.0062,0.874,NA,1446,0.426,NA,32627,0,0.016,0.0133,0.008,0,0.016,0.0319,0.1782,0.0452,0.0346,0.0771,0.2473,0.1117,0,0,0.0372,0.5015,1355
42602,NA,"Far West",0.6822,0.0204,0.1035,4.71,0.0064,0.0089,0.7854,NA,2357,0.3954,NA,27087,0,0,0.0362,0.05,0,0,0.0431,0.0569,0.0397,0.031,0.0672,0.0897,0.0448,0.069,0.1276,0.0121,0.9078,1194
37025,NA,"Southeast",0.633,0.2345,0.0535,0.73,0.0073,0.0036,0.3503,NA,823,0.5419,NA,19385,0,0,0.0186,0,0,0,0,0.1366,0.0186,0,0.0807,0.0559,0.0186,0.1801,0.1304,0.0186,0.4253,1029
27366,NA,"Southeast",0.7255,0.0147,0.0196,1.47,0,0,0.4857,NA,204,0.6275,NA,12652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4524,1044
35085,NA,"Southeast",0.5405,0.2216,0.0505,0.9,0.009,0.0054,0.3396,NA,555,0.6018,NA,19268,0,0,0.065,0.0244,0,0,0,0.0488,0.0407,0.0163,0.1951,0.0976,0.0244,0,0.1057,0.0813,0.9077,1028
31543,NA,"Southeast",0.8614,0.0721,0.0135,0.71,0.0024,0,0.26,NA,1263,0.3563,9358,NA,0,0,0,0.0059,0,0,0,0,0,0,0,0.0619,0,0.3717,0.059,0,0.9454,1020
40002,NA,"Southeast",0.4817,0.0916,0.0272,1.05,0.0105,0.0021,0.4667,NA,1910,0.5618,NA,20608,0,0,0,0,0,0,0.0085,0.0468,0,0,0.0362,0.0277,0.017,0.2638,0.5,0.0021,0.5042,1057
30123,NA,"Southeast",0.8212,0.0578,0.0091,0.73,0.0043,0.003,0.379,NA,1644,0.4075,9161,NA,0,0,0.0248,0.0138,0,0,0.0248,0.0716,0.0303,0,0.0579,0.0496,0.0579,0.0165,0.1818,0.011,0.8898,1050
30339,NA,"Southeast",0.5185,0.0582,0.0291,0.53,0,0.0013,0.4123,NA,756,0.4034,NA,17405,0,0,0,0.0328,0,0,0.0164,0.0273,0.0109,0.0055,0.0492,0.0656,0.0601,0.2896,0.224,0.0164,0.3695,1005
34102,NA,"Southeast",0.865,0.05,0.0172,0.42,0.0014,8e-04,0.3625,NA,3540,0.435,10368,NA,0,0,0.0091,0.0417,0,0,0.013,0.0209,0.0078,0,0.06,0.0535,0.0169,0.1917,0.1213,0.0143,0.806,1048
33780,NA,"Southeast",0.8427,0.0637,0.0219,0.93,0.003,7e-04,0.4591,NA,8086,0.4296,8894,NA,0,0,0.0204,0.018,0,0.0264,0.0252,0.0414,0.0048,0,0.0588,0.0198,0.0312,0.2653,0.1453,0.0108,0.9062,1100
32212,NA,"Southeast",0.601,0.0855,0.0415,0.78,0.0026,0,0.46,NA,386,0.5259,NA,17462,0,0,0,0.0206,0,0,0,0.0309,0.0309,0,0.1134,0,0,0.0309,0.3196,0.0103,0.3443,1078
36546,NA,"Southeast",0.7678,0.0852,0.0603,1.6,0.0028,0.0014,0.4819,NA,2817,0.4175,9861,NA,0,0,0.0359,0.0484,0,0.0047,0.0203,0.039,0.0047,0,0.0374,0.0546,0.053,0.1186,0.1154,0.025,0.8946,1074
29408,NA,"Southeast",0.6901,0.1432,0.0185,0.56,0.0129,0.0028,0.2923,NA,1781,0.4447,13904,NA,0,0,0.0591,0.0188,0,0,0.0484,0.0376,0,0,0.0672,0.043,0.0376,0.0323,0.1586,0.0323,0.9439,1023
33828,NA,"Southeast",0.7457,0.0281,0.0065,0.4,0.001,0,0.4673,NA,1994,0.3666,12876,NA,0,0,0.0297,0,0,0,0.0149,0.0573,0.0064,0,0.0255,0.0276,0.051,0.2463,0.1699,0,0.6936,1050
41828,NA,"Southeast",0.7591,0.061,0.027,0.77,0.0031,0,0.3368,NA,1295,0.5907,10200,NA,0,0,0,0.0654,0,0.3791,0,0.0392,0.0065,0,0.0327,0,0,0.0784,0.098,0,0.6065,1170
38956,NA,"Southeast",0.7517,0.1003,0.0323,0.34,0.0034,0,0.4851,NA,1176,0.4566,NA,18379,0,0.0034,0.0235,0.0134,0,0,0.0235,0.0537,0.0067,0.0067,0.0503,0.0537,0.0537,0.1443,0.1208,0.0302,0.7017,1102
41828,NA,"Southeast",0.7975,0.0413,0.0386,1.54,0.0012,9e-04,0.5953,NA,20499,0.5188,12539,NA,0.0046,0,0.0679,0.0122,0,0.1604,0.0162,0.0628,0.0055,0.0038,0.0416,0.0693,0.0378,0.0659,0.1326,0.0126,0.8161,1169
41179,NA,"Southeast",0.6744,0.1195,0.0341,0.24,0.0049,0.0085,0.556,NA,820,0.5451,NA,16648,0,0,0.0388,0.0129,0,0.0043,0.0259,0.056,0.0129,0.0086,0.069,0.0086,0,0.2112,0.181,0.0388,0.8634,1072
58827,NA,"Great Lakes",0.931,0.0133,0.0186,0.8,0.0106,0.0027,0.7391,NA,377,0.1061,NA,24309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8814,1170
36139,NA,"Great Lakes",0.5239,0.071,0.113,3.8,0.0017,0.0025,0.7942,NA,1212,0.4571,NA,14877,0,0.0076,0,0.0344,0,0,0.0725,0.042,0.0153,0.0191,0.1145,0.2595,0.042,0,0.0725,0.0382,0.564,1230
46839,NA,"Great Lakes",0.3812,0.2105,0.1816,2.89,0.0054,0.0045,0.5062,NA,1107,0.3135,NA,18040,0,0,0.0281,0.0179,0,0,0.0153,0.0306,0.0153,0.0051,0.0332,0.0306,0.0383,0.2117,0.4719,0.0128,0.7094,1035
47398,NA,"Great Lakes",0.797,0.0204,0.0834,3.9,0.0035,0.0014,0.616,NA,2843,0.3384,NA,22943,0,0,0.0267,0.037,0,0.0015,0.0074,0.0859,0.0044,0.003,0.0785,0.0104,0.0193,0.2104,0.1526,0.0104,0.6864,1165
41811,NA,"Great Lakes",0.6845,0.0589,0.1349,2.18,0.0047,0.0018,0.6448,NA,2751,0.4409,NA,27764,0,0,0.0565,0.0188,0,0,0.0395,0.0772,0.0169,0.0075,0.0716,0.0508,0.0998,0.0075,0.2844,0.032,0.6783,1173
43294,NA,"Great Lakes",0.713,0.0978,0.0058,2.23,0.0086,0.0021,0.5858,NA,3272,0.3564,NA,23889,0,0,0.0095,0.0254,0,0,0.0048,0.0874,0.0032,0.0032,0.0191,0.0079,0.0207,0.3227,0.2893,0.0048,0.6473,1150
44169,NA,"Great Lakes",0.7728,0.0362,0.0746,2.51,0.0028,0.0021,0.6324,NA,1435,0.2627,NA,25340,0,0.0025,0.0591,0.0222,0,0,0.0148,0.064,0.0049,0.0049,0.0961,0.032,0.0394,0.2956,0.1946,0.0049,0.7288,1133
44083,NA,"Great Lakes",0.7161,0.0901,0.0714,5.61,0.0113,6e-04,0.48,NA,1765,0.4272,NA,20351,0,0,0.0221,0.1084,0,0,0.0133,0.0177,0,0,0.0686,0.0288,0.0133,0.0177,0.6504,0.0066,0.5198,1008
37518,NA,"Great Lakes",0.6261,0.0524,0.0971,5.1,0.0035,0.0014,0.8049,NA,1431,0.4675,NA,24801,0,0.0174,0,0,0,0,0.0464,0.1594,0.029,0.0203,0.0957,0.2058,0.2145,0,0,0.0377,0.6248,1341
35487,NA,"Great Lakes",0.8668,0.0144,0.0401,1.77,0.0016,0.0016,0.5323,NA,623,0.4559,NA,17013,0,0,0.0104,0,0,0,0.026,0.0365,0,0,0,0,0.0365,0.0625,0.1979,0,0.908,1147
42989,NA,"Great Lakes",0.7876,0.0565,0.0741,2.12,0.0042,7e-04,0.5302,NA,1417,0.3056,NA,20486,0,0,0.016,0.016,0,0,0.0064,0.0415,0.0064,0,0.0288,0,0.0192,0.4281,0.1565,0.0032,0.6504,1030
57725,NA,"Great Lakes",0.6922,0.0387,0.1324,7.09,0.002,7e-04,0.8469,NA,8200,0.4588,NA,29693,0,5e-04,0.1115,0.0234,0,0.1423,0.0154,0.1498,0.0048,0.0042,0.0483,0.0913,0.0053,0.1078,0.2321,0.0122,0.8166,1271
69868,NA,"Great Lakes",0.6778,0.0205,0.0678,4.69,0.0023,0,0.7355,NA,2582,0.7413,NA,22985,0,0,0,0.0169,0,0.7225,0,0,0,0,0,0,0,0.1354,0.1218,0,0.6311,1295
38193,NA,"Great Lakes",0.4082,0.2056,0.2423,7.93,0.0029,0.0029,0.5053,NA,681,0.0015,NA,17706,0,0,0.102,0,0,0,0.0204,0.068,0,0.0068,0.0748,0.0068,0.102,0.2313,0.1905,0,0.6198,1000
39761,NA,"Great Lakes",0.7903,0.0407,0.0902,1.4,0.0038,0.0013,0.6814,NA,787,0.4651,NA,18397,0,0,0.0189,0.0189,0,0,0.0881,0.0818,0.0126,0.0126,0.1132,0.1258,0.0503,0.0063,0.1447,0.0503,0.69,1155
44901,NA,"Great Lakes",0.878,0.0162,0.0462,1,0.0091,5e-04,0.71,NA,2099,0.414,NA,24928,0,0.0111,0.0935,0.0312,0,0,0.0134,0.1514,0.0134,0.0223,0.0601,0.0601,0.0356,0,0.2361,0.02,0.7768,1195
35778,NA,"Great Lakes",0.5296,0.2148,0.0815,6.67,0.0074,0,0.38,NA,270,0.3111,NA,23248,0,0,0,0.0217,0,0,0.0217,0.0435,0.0217,0,0.0652,0,0.087,0.2174,0.1304,0.0217,0.5,951
44402,NA,"Great Lakes",0.8724,0.0047,0.0293,0.82,0.0012,0,0.6184,NA,1709,0.2621,NA,19974,0,0,0,0,0,0,0.0088,0.033,0,0.0022,0.0352,0.0022,0.0551,0.4824,0.196,0,0.758,1172
43126,NA,"Great Lakes",0.8109,0.0404,0.0746,1.69,0.002,4e-04,0.5796,NA,11045,0.5102,14166,NA,0,0.0047,0.0789,0.0226,0,0,0.0239,0.0337,0.0085,0,0.0456,0.0754,0.0452,0.0183,0.3142,0.0128,0.7578,1105
44650,NA,"Great Lakes",0.8751,0.0124,0.0316,3.35,0.0031,3e-04,0.6678,NA,10485,0.3813,15673,NA,0,0.0083,0.0467,0.0162,0,0,0.0333,0.043,0.0241,0.0028,0.0541,0.0528,0.0301,0.1379,0.2716,0.0125,0.7796,1170
40672,NA,"Great Lakes",0.814,0.0224,0.0599,4.2,0.0131,3e-04,0.5224,NA,6576,0.3689,14487,NA,0,8e-04,0.048,0.0256,0,0,0.0136,0.0208,0.0088,0.004,0.0767,0.024,0.0488,0.1111,0.1902,0.0136,0.7858,1120
44674,NA,"Great Lakes",0.896,0.008,0.0331,2.08,0.0012,3e-04,0.7074,NA,9517,0.4401,14478,NA,0,0.0016,0.049,0.0193,0,0,0.0182,0.1344,0.0141,0.0016,0.0948,0.0829,0.0135,0.1188,0.2011,0.0115,0.7065,1220
43360,NA,"Great Lakes",0.8062,0.0627,0.0685,1.54,0.0048,0,0.625,NA,1037,0.4474,NA,21135,0,0,0.0841,0.014,0,0,0.0327,0.0794,0.0093,0.0047,0.0327,0.0187,0.0421,0.1168,0.3411,0,0.8039,1142
43295,NA,"Great Lakes",0.8225,0.026,0.0607,4.1,0.0038,8e-04,0.5337,NA,10749,0.4225,15695,NA,0.0014,0.0065,0.0731,0.0195,0,0,0.0163,0.0591,0.0093,0.0042,0.0447,0.0591,0.0275,0.148,0.1582,0.0126,0.7084,1105
38442,NA,"Great Lakes",0.6373,0.0897,0.1765,4,0.002,0.0013,0.3814,NA,3978,0.4701,11856,NA,0,0.0011,0.0648,0.05,0,0,0.0534,0.0591,0.0045,0.0057,0.1182,0.0614,0.0602,0.042,0.2443,0.0193,0.6712,1065
46343,NA,"Great Lakes",0.8672,0.0184,0.0308,3.68,0.0032,9e-04,0.5822,NA,7445,0.5731,15945,NA,0,0,6e-04,0.0653,0,0.0478,0.018,0,0.0203,0,0.0203,0.0219,0.099,0.049,0.318,0,0.9011,1135
38090,NA,"Great Lakes",0.7946,0.0173,0.0283,0.73,0.0146,0,0.3601,NA,2191,0.3797,13857,NA,0,0,0.0685,0.0041,0,0,0.0228,0.0685,0.0083,0.0062,0.0394,0.0228,0.0664,0.0187,0.1535,0.0062,0.776,1105
55313,NA,"Great Lakes",0.7096,0.0197,0.0528,6.42,0.002,9e-04,0.8722,NA,30360,0.4864,18219,NA,0.0016,0.0379,0.059,0.0383,0,0.1065,0.0103,0.1163,0.0266,0.007,0.0295,0.0944,0.0229,0.0783,0.1419,0.0097,0.5173,1365
41703,NA,"Great Lakes",0.6741,0.0691,0.1155,6.23,0.0034,9e-04,0.4429,NA,21027,0.4809,17661,NA,0.0214,0.0089,0.0487,0.0574,0,0.0706,0.0167,0.0351,0.0054,0.0059,0.0459,0.0426,0.0668,0.1325,0.2268,0.0073,0.7403,1120
47069,NA,"Great Lakes",0.8844,0.0168,0.0448,1.32,0.0017,6e-04,0.536,NA,7786,0.6536,15419,NA,0,0,0,0.0244,0,0.289,0.0112,0.0566,0.0086,0,0.0283,0.0145,0.0125,0,0.1211,0.0059,0.8236,1150
41381,NA,"Great Lakes",0.8767,0.0142,0.0361,2.98,0.0013,9e-04,0.5654,NA,5570,0.372,15645,NA,0,0,0.1012,0.0283,0,0,0.021,0.0684,0.0064,0,0.0383,0.0538,0.0383,0.0228,0.1477,0.0109,0.7507,1135
40037,NA,"Great Lakes",0.8533,0.02,0.0392,3.64,0.0049,0.001,0.6209,NA,8161,0.471,14192,NA,0,0,0.0395,0.0309,0,0.0097,0.0206,0.0848,0.0132,0.0092,0.0504,0.0768,0.0665,0.0986,0.0917,0.0126,0.8329,1120
43335,NA,"Rocky Mountains",0.7181,0.0104,0.07,1.07,0.0056,0.0013,0.567,NA,9854,0.4938,13379,NA,0,0.0023,0.0305,0.015,0,0.1158,0.0131,0.0661,0.0108,0.007,0.0563,0.0614,0.0277,0.1097,0.1542,0.0098,0.9603,1202
22972,NA,"Outlying Areas",0.0437,0.0167,0.9094,0,0.0036,3e-04,0.4574,NA,3046,0.4521,4468,NA,0,0,0,0,0,0,0,0.3007,0,0,0,0,0,0,0.4296,0,0.7436,987
24948,NA,"Outlying Areas",0,0,1,0,0,0,0.4101,NA,3262,0.3878,6185,NA,0,0,0.0821,0,0,0,0,0,0,0,0.196,0,0.0101,0,0.3936,0,0.316,1009
21562,NA,"Outlying Areas",0,0,1,0,0,0,0.4764,NA,3064,0.346,6455,NA,0,0,0,0,0,0,0.0121,0.171,0.0052,0,0.2522,0.0397,0,0,0.1813,0.0069,0.7231,1107
88873,NA,"Far West",0.341,0.0649,0.1571,21.91,0.0079,0.0031,0.9438,NA,7083,0.4991,NA,12265,0,0.0306,0.01,0.188,0,0.1886,0.0253,0.0365,0.0489,0.0165,0.0306,0.1149,0.023,0,0,0.0183,0.0436,1497
54717,NA,"Great Lakes",0.6388,0.0287,0.0515,8.53,0.0011,7e-04,0.8061,NA,33495,0.5764,12527,NA,0.002,0.0017,0.0224,0.0739,0,0.2353,0.0062,0.0293,0.0317,0.0016,0.0211,0.0436,0.0154,0.0604,0.2012,0.0045,0.5798,1309
31025,NA,"Southwest",0.5313,0.0031,0.1281,2.5,0,0,0.6364,NA,320,0.5563,NA,40973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6704,1301
32016,NA,"Southeast",0.6931,0.0309,0.1733,3.34,0,0,0.6009,NA,808,0.3762,7991,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7679,1323
46208,NA,"Far West",0.2573,0.0295,0.4528,9.57,0.0032,0.0022,0.5493,NA,14871,0.379,12872,NA,0,0.0013,0.0623,0.0394,0,0,0.0213,0.0547,0.0044,0,0.068,0.1633,0.0168,0.1919,0.1424,0.0146,0.5842,1047
55968,NA,"Far West",0.3612,0.0679,0.0999,29.09,0.0048,0.0048,0.6227,NA,5363,0.5191,10798,NA,0,0.0082,0.0863,0.1114,0,0.0712,0,0.084,0.0187,0.0268,0.0467,0.0391,0.0041,0.1575,0.2421,0,0.7935,1139
55968,NA,"Far West",0.3962,0.0945,0.1466,19.62,0.0082,0.0126,0.5815,NA,4530,0.4896,10060,NA,0,0.0234,0.0651,0.2074,0,0,0.0134,0.0092,0.0085,0,0.0998,0.0701,0,0.0991,0.1791,0.0198,0.8556,1078
